"","ExclusionGroup","Notes","Sex","DOT","Lang1","Bilingual","Lang2","Location","Experimenter","Enterer","AudioRecorded","Age","AgeGroup","InfinityInterviewDone","HCReceivedSupport","Task","TaskType","TaskItem","Accuracy","Response","HCGroup.spontaneous.noerror","HCGroup.final","HCGroup.best","IsProductive.noerror","IsProductive.final","PGroup.final","SuccessorKnower","EndlessKnower","Category","InfinityStage","DecadeCounter","DecadeKnowledge","EndlessPartial","LadlabID"
"6306","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","WCN","momentum","59",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6307","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","A1","BiggestNumber","none",NA,"100","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6308","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","B1","isBiggest","no",NA,"No,idk","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6309","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","B2","EndOrForever","forever",NA,"forever","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6310","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","B2","Why","justification",NA,"because no one has figured out where number end","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6311","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","C1","CanWeAddToBigNumber","yes",NA,"idk","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6312","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","C1","why","justification",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6313","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","C2","CanWeAdd1toX","yes",NA,"yes","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6314","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","C2","why","justification",NA,"because number keeps going","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6315","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","C3","CanKeepAdding1","yes",NA,"yes","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6316","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","C3","why","justification",NA,"because numer keep goin on and on","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6317","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","C3","WhatWouldHappen","justification",NA,"You get to bigger number","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6318","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","D1","CanYouCountTens","yes",NA,"yes","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6319","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","D2","CountingByTens","yes",NA,"10,20,30,40,50,60,70,80,90,100","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6320","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","D3","TenMoreThanTen","twenty",NA,"","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6321","include","","F","8/21/17","English","yes","","Museum","KG","KG","yes",5.69,"5.5-6y","yes","0","D4","TenTwenty","30,40,50..",NA,"","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-147"
"6322","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","HC","spontaneous","raw",NA,"1-101","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6323","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","HC","spontaneous","noerror",NA,"101","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6324","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","HC","spontaneous","consecutive",NA,"101","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6325","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","HC","supported","raw",NA,"","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6326","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","HC","supported","noerror",NA,"","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6327","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","HC","spontaneous","IHC",NA,"101","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6328","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","HC","spontaneous","decchangeerror",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6329","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","HC","productivity","classification",NA,"prod","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6330","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","HC","supported","times",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6331","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","practice","1",1,"2","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6332","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","practice","5",1,"6","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6333","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","immediate","23",1,"24","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6334","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","immediate","40",1,"41","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6335","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","immediate","62",1,"63","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6336","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","immediate","70",1,"71","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6337","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","immediate","37",1,"38","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6338","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","immediate","29",1,"30","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6339","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","immediate","86",1,"87","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6340","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","immediate","59",1,"60","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6341","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","momentum","3",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6342","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","momentum","23",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6343","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","momentum","40",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6344","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","momentum","62",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6345","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","momentum","70",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6346","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","momentum","37",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6347","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","momentum","29",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6348","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","momentum","86",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6349","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","WCN","momentum","59",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6350","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","A1","BiggestNumber","none",NA,"100","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6351","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","B1","isBiggest","no",NA,"No, [can you think of a bigger number?] infinity [biggest number?] idk","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6352","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","B2","EndOrForever","forever",NA,"forever","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6353","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","B2","Why","justification",NA,"because there is so many","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6354","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","C1","CanWeAddToBigNumber","yes",NA,"yes","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6355","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","C1","why","justification",NA,"because it keeps going on forever","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6356","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","C2","CanWeAdd1toX","yes",NA,"Yes","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6357","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","C2","why","justification",NA,"because there is so many number you can keep counting","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6358","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","C3","CanKeepAdding1","yes",NA,"yes","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6359","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","C3","why","justification",NA,"it will keep changing the number","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6360","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","C3","WhatWouldHappen","justification",NA,"the longer it gets the long it takes","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6361","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","D1","CanYouCountTens","yes",NA,"yes","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6362","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","D2","CountingByTens","yes",NA,"10,20,30,40,50,60,70,80,90,100","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6363","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","D3","TenMoreThanTen","twenty",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6364","include","","F","8/21/17","English","",NA,"Museum","KG","KG","yes",5.8,"5.5-6y","yes","","D4","TenTwenty","30,40,50..",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",1,1,"D Full-knower",4,1,10,1,"infinity-148"
"6365","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","HC","spontaneous","raw",NA,"1-121","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6366","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","HC","spontaneous","noerror",NA,"121","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6367","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","HC","spontaneous","consecutive",NA,"121","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6368","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","HC","supported","raw",NA,"","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6369","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","HC","supported","noerror",NA,"","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6370","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","HC","spontaneous","IHC",NA,"121","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6371","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","HC","spontaneous","decchangeerror",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6372","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","HC","productivity","classification",NA,"prod","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6373","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","HC","supported","times",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6374","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","practice","1",1,"2","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6375","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","practice","5",1,"6","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6376","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","immediate","23",1,"24","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6377","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","immediate","40",1,"41","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6378","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","immediate","62",1,"63","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6379","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","immediate","70",1,"71","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6380","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","immediate","37",1,"38","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6381","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","immediate","29",1,"30","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6382","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","immediate","86",1,"87","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6383","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","immediate","59",1,"60","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6384","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","momentum","3",0,"","4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6385","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","momentum","23",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6386","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","momentum","40",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6387","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","momentum","62",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6388","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","momentum","70",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6389","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","momentum","37",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6390","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","momentum","29",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6391","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","momentum","86",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
"6392","include","","M","11/4/17","English","",NA,"Museum","KG","KG","yes",5.69,"5.5-6y","yes","","WCN","momentum","59",NA,NA,"4-veryhigh","4-veryhigh","4-veryhigh",99,99,"4-Strong",0,1,"B Endless-only",2,1,10,1,"infinity-149"
